Index,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),Outlier,Latitude,Longitude,TotalGHGEmissions,GHGEmissionsIntensity,Log2-SiteEnergyUseWN(kBtu)
2450,2016,NonResidential,Low-Rise Multifamily,3,EAST,1910,1.0,3.0,32100,0,32100,Multifamily Housing,21400.0,Bar/Nightclub,10700.0,No Use,0.0,,142892.5,Low Outlier,47.61427,-122.31977,5.22,0.16,17.12458076644054
2454,2016,NonResidential,Other,4,NORTHEAST,1962,1.0,2.0,28586,0,28586,Other,27022.0,No Use,0.0,No Use,0.0,,5078204.0,Normal,47.65729,-122.31937,35.4,1.24,22.275887205056687
2457,2016,NonResidential,Hotel,2,DOWNTOWN,1908,1.0,3.0,28800,0,28800,Hotel,21600.0,Restaurant,7200.0,No Use,0.0,,4644346.0,Normal,47.59766,-122.32394,190.45,6.61,22.147044335773373
2460,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1979,1.0,3.0,35202,0,35202,Office,24227.0,Bank Branch,9127.0,No Use,0.0,2.0,3605755.5,Normal,47.59644,-122.32415,25.14,0.71,21.781870542882043
2467,2016,NonResidential,Senior Care Community,7,EAST,1969,1.0,6.0,95117,26082,69035,Senior Care Community,69035.0,Parking,26082.0,No Use,0.0,1.0,7437745.0,Normal,47.61318,-122.32747,183.79,1.93,22.82643404989072
2469,2016,NonResidential,Worship Facility,3,EAST,1910,1.0,2.0,24600,0,24600,Worship Facility,24600.0,No Use,0.0,No Use,0.0,69.0,347690.5938,Normal,47.61426,-122.32661,5.66,0.23,18.407448661635637
2471,2016,NonResidential,Worship Facility,3,EAST,1900,1.0,1.0,48850,0,48850,Worship Facility,28725.0,Office,4325.0,Other,3700.0,,1259282.25,Normal,47.60514,-122.32613,65.05,1.33,20.264171393611367
2482,2016,NonResidential,Hospital,1,SOUTHWEST,1961,1.0,3.0,54863,0,54863,Hospital (General Medical & Surgical),109726.0,No Use,0.0,No Use,0.0,100.0,2066851.25,Normal,47.58767,-122.38672,14.21,0.26,20.979003829973855
2489,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1964,1.0,1.0,25000,0,25000,Non-Refrigerated Warehouse,13393.0,Food Sales,7500.0,Office,4107.0,,2044286.625,Normal,47.55317,-122.33289,65.89,2.64,20.963166762648783
2490,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1960,1.0,1.0,25000,0,25000,Non-Refrigerated Warehouse,24000.0,Office,1000.0,No Use,0.0,,342696.3125,Normal,47.55544,-122.33294,8.61,0.34,18.38657535243885
2491,2016,NonResidential,Other,2,GREATER DUWAMISH,1927,1.0,1.0,22622,0,22622,Manufacturing/Industrial Plant,23000.0,No Use,0.0,No Use,0.0,,872014.3125,Normal,47.55523,-122.33448,26.56,1.17,19.7339939432393
2492,2016,NonResidential,Small- and Mid-Sized Office,3,EAST,1917,1.0,3.0,27544,0,27544,Office,22365.0,Parking,3744.0,No Use,0.0,94.0,1092060.75,Normal,47.61543,-122.32657,17.41,0.63,20.058623004244996
2506,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1989,1.0,7.0,47415,0,47415,Office,25884.0,Parking,7000.0,Multifamily Housing,5713.0,,1552850.625,Normal,47.61161,-122.34592,10.31,0.22,20.566488556098275
2512,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,1961,1.0,3.0,22960,0,22960,Other - Entertainment/Public Assembly,22960.0,No Use,0.0,No Use,0.0,,2447325.5,Normal,47.63644,-122.34218,95.38,4.15,21.222775154807078
2514,2016,NonResidential,Supermarket / Grocery Store,3,EAST,1998,1.0,1.0,44739,0,44739,Supermarket/Grocery Store,44739.0,Parking,0.0,No Use,0.0,17.0,15006878.0,Normal,47.62048,-122.31386,393.07,8.79,23.83912063321536
2518,2016,NonResidential,Mixed Use Property,4,NORTHEAST,1948,1.0,1.0,22778,0,22778,Retail Store,21194.0,Office,12923.0,Restaurant,3720.0,,2675057.75,Normal,47.66816,-122.27706,120.86,5.31,21.351139145848393
2519,2016,NonResidential,Worship Facility,6,BALLARD,1956,1.0,2.0,21562,0,21562,Worship Facility,21052.0,Pre-school/Daycare,400.0,No Use,0.0,20.0,1000251.875,Normal,47.68517,-122.38733,37.28,1.73,19.931933344713293
2521,2016,NonResidential,Other,3,CENTRAL,1959,1.0,1.0,25753,0,25753,Other - Entertainment/Public Assembly,25753.0,No Use,0.0,No Use,0.0,,1612521.0,Normal,47.62322,-122.29006,62.51,2.43,20.620887413006972
2523,2016,SPS-District K-12,K-12 School,3,EAST,1925,1.0,3.0,38297,0,38297,K-12 School,38297.0,No Use,0.0,No Use,0.0,85.0,2127889.25,Normal,47.63408,-122.28483,69.18,1.81,21.020992312332496
2535,2016,NonResidential,Worship Facility,2,SOUTHEAST,1968,1.0,1.0,24200,0,24200,Worship Facility,24200.0,Parking,0.0,No Use,0.0,73.0,900697.125,Normal,47.53857,-122.28026,22.38,0.92,19.78068413259554
2540,2016,NonResidential,Residence Hall,7,MAGNOLIA / QUEEN ANNE,1981,1.0,4.0,23513,2211,21302,Residence Hall/Dormitory,15200.0,Office,2600.0,Social/Meeting Hall,1800.0,,1778251.875,Normal,47.63651,-122.34418,49.79,2.12,20.762029065352184
2547,2016,NonResidential,Self-Storage Facility,1,DELRIDGE,1994,1.0,3.0,66610,0,66610,Self-Storage Facility,66720.0,No Use,0.0,No Use,0.0,,742571.5,Normal,47.56785,-122.37039,18.81,0.28,19.502172362685958
2548,2016,NonResidential,Other,2,GREATER DUWAMISH,1950,1.0,1.0,36000,0,36000,Other,34000.0,Office,1400.0,No Use,0.0,,3823703.75,Normal,47.56774,-122.33289,58.79,1.63,21.866539698250673
2559,2016,NonResidential,K-12 School,5,NORTHWEST,1938,1.0,2.0,23222,0,23222,K-12 School,15006.0,No Use,0.0,No Use,0.0,62.0,1331981.25,Normal,47.71387,-122.3535,55.06,2.37,20.345143426502418
2564,2016,NonResidential,Retail Store,3,EAST,1910,1.0,2.0,24750,0,24750,Retail Store,19240.0,Office,2050.0,Medical Office,1250.0,,906960.625,Normal,47.61386,-122.32481,28.07,1.13,19.790681983742502
2567,2016,NonResidential,K-12 School,3,EAST,1904,1.0,3.0,60000,0,60000,K-12 School,48783.0,No Use,0.0,No Use,0.0,52.0,3928621.25,Normal,47.61339,-122.32594,121.63,2.03,21.90559202389818
2568,2016,NonResidential,Other,3,EAST,1954,1.0,2.0,46560,0,46560,Other - Entertainment/Public Assembly,46560.0,No Use,0.0,No Use,0.0,,734550.6875,Normal,47.61449,-122.32592,17.31,0.37,19.48650448554007
2575,2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,1980,1.0,3.0,30408,0,30408,Bank Branch,25000.0,Parking,5408.0,No Use,0.0,61.0,1469861.875,Normal,47.63303,-122.34268,10.04,0.33,20.487250140178293
2579,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1920,1.0,3.0,30109,0,30109,Office,28400.0,Parking,7200.0,No Use,0.0,89.0,1589657.75,Normal,47.63439,-122.34078,34.03,1.13,20.60028566658114
2581,2016,SPS-District K-12,K-12 School,1,SOUTHWEST,1964,1.0,2.0,39929,0,39929,K-12 School,39929.0,No Use,0.0,No Use,0.0,82.0,2001873.25,Normal,47.55257,-122.38019,47.18,1.18,20.932919921820115
2583,2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1960,1.0,2.0,25481,0,25481,Office,25481.0,No Use,0.0,No Use,0.0,92.0,1052797.5,Normal,47.63985,-122.36712,38.59,1.51,20.00579790799695
2593,2016,NonResidential,Small- and Mid-Sized Office,7,LAKE UNION,1912,1.0,2.0,27788,0,27788,Office,32610.0,Other - Restaurant/Bar,4874.0,No Use,0.0,73.0,2127889.25,Normal,47.62298,-122.33082,35.99,1.3,21.020992312332496
2606,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1941,1.0,2.0,22324,0,22324,Non-Refrigerated Warehouse,21000.0,No Use,0.0,No Use,0.0,53.0,723060.1875,Normal,47.56683,-122.33358,22.33,1.0,19.4637582117483
2607,2016,NonResidential,Other,2,GREATER DUWAMISH,1946,1.0,2.0,31360,0,31360,Other - Entertainment/Public Assembly,32000.0,No Use,0.0,No Use,0.0,,1886366.625,Normal,47.5661,-122.33358,39.65,1.26,20.847179432548405
2608,2016,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,1947,1.0,1.0,30496,0,30496,Retail Store,14344.0,Manufacturing/Industrial Plant,10272.0,Office,8012.0,,2217613.5,Normal,47.56555,-122.33362,46.01,1.51,21.08057716508731
2614,2016,NonResidential,Small- and Mid-Sized Office,3,EAST,1922,1.0,3.0,27600,0,27600,Office,13175.0,Retail Store,9175.0,No Use,0.0,84.0,1103795.25,Normal,47.61545,-122.3238,12.57,0.46,20.07404245861147
2623,2016,NonResidential,Senior Care Community,6,NORTHWEST,1961,1.0,2.0,55974,0,55974,Senior Care Community,56000.0,No Use,0.0,No Use,0.0,98.0,6412428.0,Normal,47.66312,-122.35311,203.21,3.63,22.612439516255957
2626,2016,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,1971,1.0,2.0,52901,0,52901,K-12 School,52901.0,No Use,0.0,No Use,0.0,75.0,2508012.0,Normal,47.53074,-122.28491,60.2,1.14,21.258113395529087
2628,2016,NonResidential,Senior Care Community,5,NORTH,1954,1.0,1.0,22583,0,22583,Senior Care Community,22583.0,No Use,0.0,No Use,0.0,95.0,2123591.75,Normal,47.70883,-122.28887,70.92,3.14,21.018075690509068
2632,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1981,1.0,3.0,26694,6034,20660,Office,24914.0,Parking,4720.0,No Use,0.0,92.0,735909.0,Normal,47.6483,-122.33438,5.02,0.19,19.489169813418734
2636,2016,NonResidential,Warehouse,5,NORTHWEST,1972,1.0,1.0,29400,0,29400,Non-Refrigerated Warehouse,25000.0,No Use,0.0,No Use,0.0,69.0,227509.5,Normal,47.70833,-122.34429,1.59,0.05,17.79557360413656
2637,2016,NonResidential,Hotel,2,GREATER DUWAMISH,1992,1.0,3.0,22452,0,22452,Hotel,22452.0,No Use,0.0,No Use,0.0,85.0,1269576.0,Normal,47.54774,-122.32091,41.88,1.87,20.27591646659344
2642,2016,NonResidential,Other,4,NORTHEAST,1912,1.0,2.0,25767,0,25767,Bank Branch,17434.0,No Use,0.0,No Use,0.0,22.0,1620383.625,Normal,47.66148,-122.31279,11.02,0.43,20.627904870531584
2643,2016,NonResidential,Retail Store,4,NORTHEAST,1953,1.0,4.0,33910,0,33910,Retail Store,14585.0,Office,14462.0,No Use,0.0,75.0,1904055.75,Normal,47.66188,-122.31279,38.21,1.13,20.860645047824786
2644,2016,NonResidential,Worship Facility,4,NORTHEAST,1927,1.0,2.0,78401,0,78401,Worship Facility,62400.0,Office,9940.0,K-12 School,4960.0,,2846592.0,Normal,47.6645,-122.31224,87.41,1.11,21.440804803585838
2655,2016,NonResidential,K-12 School,4,LAKE UNION,1910,1.0,2.0,33300,0,33300,K-12 School,30740.0,No Use,0.0,No Use,0.0,92.0,1903636.375,Normal,47.66389,-122.33692,69.2,2.08,20.860327254317557
2656,2016,NonResidential,Supermarket / Grocery Store,4,LAKE UNION,1957,1.0,1.0,28808,0,28808,Supermarket/Grocery Store,31174.0,No Use,0.0,No Use,0.0,29.0,9450746.0,Normal,47.66185,-122.33594,226.73,7.87,23.171996935758756
2667,2016,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,1957,1.0,1.0,27966,7004,20962,Office,20962.0,Parking,7004.0,No Use,0.0,58.0,1181649.25,Normal,47.66345,-122.3134,7.67,0.27,20.17237165284515
2668,2016,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,1950,1.0,1.0,26226,0,26226,Supermarket/Grocery Store,25828.0,Parking,0.0,No Use,0.0,37.0,7798479.5,Normal,47.66429,-122.31389,156.18,5.96,22.89476161782872
2671,2016,NonResidential,Mixed Use Property,4,NORTHEAST,1976,1.0,2.0,34948,15755,19193,Bank Branch,19183.0,Parking,19183.0,No Use,0.0,17.0,1223177.375,Normal,47.6616,-122.31393,8.09,0.23,20.222203375448775
2680,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1998,1.0,3.0,37639,9999,27640,Office,20434.0,Laboratory,7557.0,No Use,0.0,,6197824.5,Normal,47.6342,-122.32661,43.21,1.15,22.563330705689314
2682,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,4.0,22840,0,22840,Office,18400.0,Other,4440.0,No Use,0.0,64.0,983053.375,Normal,47.60102,-122.33378,6.14,0.27,19.90691169199278
2683,2016,NonResidential,Other,7,DOWNTOWN,1900,1.0,1.0,21420,0,21420,Museum,10420.0,Bar/Nightclub,5000.0,Supermarket/Grocery Store,2000.0,,812371.625,Normal,47.60135,-122.33327,9.72,0.45,19.631782099543354
2684,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,1.0,20880,0,20880,Office,20880.0,No Use,0.0,No Use,0.0,94.0,683274.0,Normal,47.6011,-122.33197,4.76,0.23,19.382106816183008
2686,2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1966,1.0,3.0,26000,0,26000,Office,13000.0,Other - Entertainment/Public Assembly,13000.0,No Use,0.0,,1063035.875,Normal,47.59938,-122.33197,18.62,0.72,20.019760211778255
2687,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,3.0,38675,0,38675,Office,12100.0,Restaurant,4281.0,No Use,0.0,,1956121.125,Normal,47.59954,-122.33201,43.91,1.14,20.89956501304572
2688,2016,Nonresidential COS,Small- and Mid-Sized Office,7,DOWNTOWN,1929,1.0,4.0,49951,0,49951,Office,32039.0,Other,24035.0,No Use,0.0,,5683758.0,Normal,47.59986,-122.33195,185.33,3.71,22.438413952744412
2691,2016,NonResidential,Medical Office,2,SOUTHEAST,2010,1.0,2.0,25880,0,25880,Medical Office,25880.0,No Use,0.0,No Use,0.0,8.0,1956483.5,Normal,47.5195,-122.26935,19.81,0.77,20.8998322500399
2695,2016,NonResidential,Worship Facility,4,NORTHEAST,1927,1.0,3.0,41013,0,41013,Worship Facility,32098.0,Office,2310.0,No Use,0.0,,1191549.25,Normal,47.66517,-122.31037,37.43,0.91,20.184408363401367
2697,2016,NonResidential,Other,4,NORTHEAST,2004,1.0,2.0,21075,0,21075,Social/Meeting Hall,18075.0,Office,3000.0,No Use,0.0,,1715969.625,Normal,47.66453,-122.30999,53.88,2.56,20.710593425466087
2699,2016,NonResidential,Worship Facility,4,NORTHEAST,1950,1.0,3.0,46485,0,46485,Worship Facility,63922.0,No Use,0.0,No Use,0.0,83.0,1689227.75,Normal,47.67842,-122.31949,47.03,1.01,20.68793327587952
2704,2016,NonResidential,Small- and Mid-Sized Office,6,NORTHWEST,1965,1.0,4.0,56896,0,56896,Office,40768.0,Parking,16128.0,No Use,0.0,96.0,1507071.5,Normal,47.67819,-122.3231,28.46,0.5,20.52331739095438
2706,2016,NonResidential,Worship Facility,6,NORTHWEST,1978,1.0,2.0,27500,0,27500,Worship Facility,27500.0,No Use,0.0,No Use,0.0,60.0,654455.1875,Normal,47.67783,-122.32577,14.79,0.54,19.31993708877362
2707,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1930,1.0,2.0,36630,0,36630,Office,22000.0,Distribution Center,11000.0,No Use,0.0,90.0,541943.3125,Normal,47.59856,-122.33248,3.78,0.1,19.04778508947053
2708,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1900,1.0,3.0,26830,0,26830,Office,16838.0,Other,10000.0,No Use,0.0,,2139205.25,Normal,47.59954,-122.33115,60.93,2.27,21.028644154916147
2709,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1906,1.0,5.0,41920,0,41920,Office,41920.0,No Use,0.0,No Use,0.0,95.0,1103594.75,Normal,47.59971,-122.33065,7.69,0.18,20.07378037525111
2710,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1905,1.0,5.0,36879,0,36879,Office,44000.0,No Use,0.0,No Use,0.0,92.0,1664247.375,Normal,47.60048,-122.33157,26.94,0.73,20.66643932890933
2711,2016,NonResidential,Other,7,DOWNTOWN,1904,1.0,6.0,29820,0,29820,Other - Lodging/Residential,29820.0,No Use,0.0,No Use,0.0,,1624991.375,Normal,47.60055,-122.33057,35.72,1.2,20.632001517880347
2715,2016,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,1905,1.0,2.0,33640,0,33640,Office,27322.0,No Use,0.0,No Use,0.0,70.0,1144343.125,Normal,47.60026,-122.3299,7.52,0.22,20.126089531208912
2720,2016,NonResidential,Mixed Use Property,2,DOWNTOWN,1900,1.0,3.0,22480,0,22480,Office,10800.0,Other,10800.0,Retail Store,7200.0,,981009.125,Normal,47.599,-122.32717,6.84,0.3,19.903908501005596
2721,2016,NonResidential,Hotel,2,DOWNTOWN,1925,1.0,4.0,33018,0,33018,Hotel,23193.0,Retail Store,6165.0,No Use,0.0,49.0,5153234.0,Normal,47.5985,-122.32677,173.67,5.26,22.297046953704136
2723,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1970,1.0,2.0,26510,0,26510,Office,30800.0,No Use,0.0,No Use,0.0,91.0,1017753.188,Normal,47.5962,-122.32548,11.18,0.42,19.956957727421504
2738,2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,2007,1.0,3.0,44510,18228,26282,Office,26282.0,Parking,18228.0,No Use,0.0,23.0,2250450.5,Normal,47.65373,-122.32721,15.25,0.34,21.101783042528663
2739,2016,NonResidential,Worship Facility,5,NORTH,1954,1.0,1.0,21624,0,21624,Worship Facility,21624.0,No Use,0.0,No Use,0.0,90.0,730124.5,Normal,47.71705,-122.28577,20.96,0.97,19.477784942081314
2742,2016,SPS-District K-12,K-12 School,6,NORTHWEST,1970,1.0,1.0,42239,0,42239,K-12 School,48799.0,No Use,0.0,No Use,0.0,83.0,2410752.0,Normal,47.6763,-122.3285,72.69,1.72,21.20105241274506
2744,2016,SPS-District K-12,K-12 School,6,NORTHWEST,1925,1.0,3.0,51360,0,51360,K-12 School,51026.0,No Use,0.0,No Use,0.0,89.0,1535481.375,Normal,47.66828,-122.3266,30.22,0.59,20.550260521790335
2747,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1993,1.0,3.0,21600,0,21600,Office,11600.0,Restaurant,10000.0,No Use,0.0,,1514428.75,Normal,47.59819,-122.32599,32.42,1.5,20.530343226574505
2748,2016,NonResidential,Mixed Use Property,2,DOWNTOWN,1909,1.0,3.0,20620,0,20620,Multifamily Housing,10060.0,Retail Store,5280.0,Social/Meeting Hall,5280.0,,791926.875,Normal,47.59769,-122.32537,20.78,1.01,19.595009516966357
2751,2016,NonResidential,Hotel,2,DOWNTOWN,1910,1.0,5.0,40552,0,40552,Hotel,40552.0,No Use,0.0,No Use,0.0,99.0,1377497.25,Normal,47.59983,-122.32598,53.25,1.31,20.393619055294526
2759,2016,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,1909,1.0,3.0,31432,0,31432,Office,23059.0,Other,7125.0,Multifamily Housing,1248.0,,1439572.375,Normal,47.60105,-122.32542,10.04,0.32,20.45720989421079
2761,2016,NonResidential,Retail Store,2,DOWNTOWN,1917,1.0,2.0,24550,0,24550,Retail Store,13500.0,Office,11050.0,No Use,0.0,100.0,1031447.625,Normal,47.59935,-122.32468,6.73,0.27,19.976240533734646
2767,2016,SPS-District K-12,K-12 School,4,LAKE UNION,2000,1.0,2.0,61052,0,61052,K-12 School,61052.0,No Use,0.0,No Use,0.0,80.0,2549041.25,Normal,47.65753,-122.32405,47.78,0.78,21.28152385534036
2770,2016,NonResidential,Other,3,CENTRAL,1908,1.0,3.0,25864,0,25864,Social/Meeting Hall,13364.0,Office,8420.0,No Use,0.0,,1028277.313,Normal,47.60285,-122.31458,34.61,1.34,19.971799365414682
2774,2016,NonResidential,Other,4,NORTHEAST,1924,1.0,3.0,20686,0,20686,Other - Lodging/Residential,20686.0,No Use,0.0,No Use,0.0,,1321763.125,Normal,47.66192,-122.30998,42.71,2.06,20.334033313450682
2775,2016,NonResidential,Residence Hall,4,NORTHEAST,1929,1.0,3.0,22124,0,22124,Residence Hall/Dormitory,22124.0,No Use,0.0,No Use,0.0,82.0,652060.0,Normal,47.6617,-122.31007,4.45,0.2,19.31464740864927
2778,2016,NonResidential,Residence Hall,4,NORTHEAST,1926,1.0,3.0,27487,0,27487,Residence Hall/Dormitory,27487.0,No Use,0.0,No Use,0.0,82.0,1753311.875,Normal,47.66289,-122.30863,65.95,2.4,20.741652034294603
2779,2016,NonResidential,Residence Hall,4,NORTHEAST,1926,1.0,4.0,23616,0,23616,Residence Hall/Dormitory,23616.0,No Use,0.0,No Use,0.0,55.0,1771038.0,Normal,47.66164,-122.30874,53.65,2.27,20.756164551310718
2781,2016,NonResidential,Residence Hall,4,NORTHEAST,1976,1.0,3.0,33448,0,33448,Residence Hall/Dormitory,33448.0,No Use,0.0,No Use,0.0,78.0,1073833.25,Normal,47.66238,-122.30801,6.96,0.21,20.034339894903468
2782,2016,Nonresidential COS,Mixed Use Property,2,EAST,2005,1.0,2.0,29508,7120,22388,Other - Recreation,11074.0,Fitness Center/Health Club/Gym,8183.0,Parking,6569.0,,2506557.5,Normal,47.60153,-122.31986,81.24,2.75,21.25727647456951
2783,2016,NonResidential,Senior Care Community,3,CENTRAL,1987,1.0,2.0,74840,0,74840,Senior Care Community,74840.0,No Use,0.0,No Use,0.0,48.0,8485438.0,Normal,47.60133,-122.31088,249.46,3.33,23.01655786983925
2784,2016,Nonresidential COS,Other,3,CENTRAL,1913,1.0,3.0,20992,0,20992,Performing Arts,24600.0,Social/Meeting Hall,4625.0,Other - Education,1665.0,,2879554.5,Normal,47.60133,-122.31088,104.74,4.99,21.457414697853473
2785,2016,NonResidential,K-12 School,3,CENTRAL,1925,1.0,2.0,22344,0,22344,K-12 School,22344.0,No Use,0.0,No Use,0.0,40.0,1663727.125,Normal,47.6032,-122.30596,55.23,2.47,20.665988266769237
2789,2016,NonResidential,University,3,EAST,1921,1.0,3.0,31900,0,31900,College/University,26000.0,No Use,0.0,No Use,0.0,,2737986.0,Normal,47.62531,-122.32303,96.2,3.02,21.384684166000316
2790,2016,Nonresidential COS,Other,6,BALLARD,1950,1.0,2.0,29417,0,29417,Other - Recreation,18489.0,Fitness Center/Health Club/Gym,8946.0,Pre-school/Daycare,1445.0,,1816709.0,Normal,47.68475,-122.38257,56.25,1.91,20.792896710991393
2791,2016,NonResidential,Mixed Use Property,2,DOWNTOWN,1909,1.0,3.0,49299,0,49299,Office,24099.0,Multifamily Housing,23632.0,Restaurant,5320.0,,4821852.0,Normal,47.59737,-122.32487,9.23,0.19,22.20115623863797
2798,2016,NonResidential,Mixed Use Property,3,EAST,1988,1.0,2.0,21036,0,21036,Parking,11021.0,Fitness Center/Health Club/Gym,8164.0,Office,7280.0,,2830649.5,Normal,47.627,-122.29153,78.36,3.73,21.432702200219683
2801,2016,NonResidential,Worship Facility,4,NORTHEAST,1954,1.0,2.0,20039,0,20039,Worship Facility,20039.0,No Use,0.0,No Use,0.0,100.0,104722.2969,Low Outlier,47.66146,-122.2788,0.73,0.04,16.676222896488913
2802,2016,SPS-District K-12,K-12 School,4,NORTHEAST,1928,1.0,2.0,54943,0,54943,K-12 School,57247.0,No Use,0.0,No Use,0.0,94.0,2498122.25,Normal,47.6622,-122.27796,83.76,1.52,21.25241322632503
2803,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1960,1.0,1.0,44476,0,44476,Non-Refrigerated Warehouse,41256.0,No Use,0.0,No Use,0.0,33.0,1529218.125,Normal,47.54761,-122.32759,29.7,0.67,20.544363717618868
2805,2016,NonResidential,Residence Hall,4,NORTHEAST,1950,1.0,3.0,29084,0,29084,Residence Hall/Dormitory,26000.0,No Use,0.0,No Use,0.0,66.0,1741865.25,Normal,47.66281,-122.30819,60.83,2.09,20.732202419512497
2815,2016,NonResidential,Worship Facility,3,SOUTHEAST,1963,1.0,2.0,22952,0,22952,Worship Facility,22962.0,Parking,0.0,No Use,0.0,98.0,545136.5,Normal,47.58671,-122.30201,19.28,0.84,19.05626064111265
2829,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1976,1.0,1.0,21040,0,21040,Non-Refrigerated Warehouse,21040.0,No Use,0.0,No Use,0.0,43.0,657383.1875,Normal,47.54443,-122.32688,19.14,0.91,19.32637722916703
2830,2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1951,1.0,2.0,28032,0,28032,Non-Refrigerated Warehouse,30000.0,No Use,0.0,No Use,0.0,52.0,1539819.875,Normal,47.54491,-122.32758,46.61,1.66,20.554331103504367
2831,2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1974,1.0,1.0,25620,0,25620,Distribution Center,25620.0,No Use,0.0,No Use,0.0,82.0,652579.875,Normal,47.54333,-122.32792,20.46,0.8,19.31579718183753
2832,2016,NonResidential,Warehouse,2,DOWNTOWN,1992,1.0,3.0,33238,0,33238,Non-Refrigerated Warehouse,33238.0,No Use,0.0,No Use,0.0,14.0,1632472.0,Normal,47.59775,-122.32219,11.38,0.34,20.63862770009237
2833,2016,NonResidential,K-12 School,3,EAST,1912,1.0,4.0,27800,0,27800,K-12 School,11093.0,No Use,0.0,No Use,0.0,8.0,1275996.25,Normal,47.60745,-122.32542,38.36,1.38,20.28319378916705
2839,2016,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,1998,1.0,1.0,33706,0,33706,Supermarket/Grocery Store,31746.0,No Use,0.0,No Use,0.0,22.0,8992072.0,Normal,47.54427,-122.38609,206.33,6.12,23.100222317106155
2841,2016,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,1961,1.0,2.0,37600,0,37600,Non-Refrigerated Warehouse,18400.0,Other,16200.0,Office,3000.0,,2477406.25,Normal,47.65532,-122.37133,93.55,2.49,21.24039961564822
2851,2016,SPS-District K-12,K-12 School,5,NORTHWEST,1954,1.0,1.0,42128,0,42128,K-12 School,42128.0,No Use,0.0,No Use,0.0,93.0,1869043.875,Normal,47.70597,-122.36113,49.55,1.18,20.833869777338627
2857,2016,SPS-District K-12,K-12 School,6,BALLARD,1932,1.0,2.0,44753,0,44753,K-12 School,46545.0,No Use,0.0,No Use,0.0,96.0,1817756.125,Normal,47.68644,-122.38905,61.25,1.37,20.793728019700225
2862,2016,NonResidential,Other,3,EAST,1912,1.0,3.0,33708,0,33708,Other,33708.0,No Use,0.0,No Use,0.0,,835610.875,Normal,47.61314,-122.32262,19.61,0.58,19.67247346933331
2894,2016,SPS-District K-12,K-12 School,6,BALLARD,1989,1.0,2.0,57298,0,57298,K-12 School,60882.0,No Use,0.0,No Use,0.0,91.0,1681189.25,Normal,47.67363,-122.39152,11.06,0.19,20.68105156409501
2896,2016,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,1997,1.0,1.0,76585,38585,38000,Supermarket/Grocery Store,41447.0,Parking,0.0,No Use,0.0,18.0,14368231.0,Normal,47.68217,-122.31675,364.27,4.76,23.776379214402347
